id,station_name,city,state,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,latitude,longitude
207790,ESF BRAY WALTERS 1,Syracuse,NY,0,1,0,43.034876,-76.134035
318020,GMG DCFC AF 10050#4,Fort Edwards,NY,0,0,1,43.25219,-73.669646
124144,Astor Place,New York,NY,0,2,0,40.7297,-73.991565
190225,Ontario Travel Plaza,Le Roy,NY,0,0,2,43.031103,-77.906018
355028,Public or Dealer Use Station (DCFC),Sidney,NY,0,0,2,42.312325,-75.395229
181109,PICOTTE 22 CORPORATE 3,Albany,NY,0,2,0,42.681465,-73.76832
185449,Albany Parking Authority - Riverfront Garage,Albany,NY,0,5,0,42.65059,-73.749073
357189,Red Roof Inn - Rochester Henrietta,Henrietta,NY,0,10,0,43.057267,-77.652168
170565,EVolve NY - Schroon Lake - Sunoco,Schroon Lake,NY,0,1,0,43.869511,-73.752705
347378,Healey Ford - Goshen,Goshen,NY,0,1,0,41.398466,-74.357996
261296,Dunwoodie Golf Course,Yonkers,NY,0,2,0,40.936825,-73.87419
333691,Pondfield Ave,Yonkers,NY,0,2,0,40.944036,-73.839171
230790,Forest Hills Tower,Forest Hills,NY,0,2,0,40.715319,-73.830563
261058,PBMC NE CAMPUS 5,Riverhead,NY,0,2,0,40.935993,-72.67242
230783,Brooklyn Renaissance Plaza,Brooklyn,NY,0,6,0,40.693463,-73.988245
320493,Ruge’s Ford,Rhinebeck,NY,0,5,2,41.95956,-73.896642
162290,HOLT1 HOLT,Ithaca,NY,0,2,0,42.439069,-76.510104
223833,G & M REALTY 2 STATION 2,LIC,NY,0,2,0,40.745401,-73.946148
324796,Niskayuna Gardens,Niskayuna,NY,0,20,0,42.83461,-73.91108
227087,Fairfield Inn by Marriott,Utica,NY,0,1,0,43.107825,-75.222674
350001,Dutchman's Landing,Catskill,NY,0,4,0,42.21348,-73.85588
233095,Fowler Square,Queensbury,NY,0,6,0,43.35686,-73.65787
205367,WATERVLIET MUSEUM 3,Watervliet,NY,0,2,0,42.726226,-73.701207
144137,HWS COLLEGES 288 PULTENEY 1,Geneva,NY,0,2,0,42.859764,-76.985725
240975,MAPLEWOODCC CHARGER RIGHT 4,Webster,NY,0,2,0,43.213528,-77.432935
356129,Otis Ford - DCFC,Quogue,NY,0,0,2,40.822725,-72.610733
181233,PICOTTE 12 CORPORATE 3,Albany,NY,0,2,0,42.685726,-73.76646
313682,COM1-1 COM1-1,New York,NY,0,0,1,40.747486,-74.000069
223295,Holiday Inn Express & Suites Clifton Park,Clifton Park,NY,0,6,0,42.86823,-73.7741
223110,The Ridge - Lot A,Troy,NY,0,6,0,42.74424,-73.63613
253702,HYUNDAI 1221 CHARGER 1,Huntington,NY,0,1,0,40.833279,-73.361741
114907,Kings County Parking - Tesla Destination,Brooklyn,NY,0,2,0,40.65601,-73.940902
183766,CHEEKTOWAGA BROADWAY #4,Cheektowaga,NY,0,1,0,42.90265,-78.753197
181844,854ELLICOTT 134 HIGH ST 2,Buffalo,NY,0,2,0,42.900864,-78.863776
328533,165 E 77 ST Garage,Manhattan,NY,0,1,0,40.773528,-73.959538
253696,TNC EVSE WOODBURN AVE,Chappaqua,NY,0,2,0,41.15781,-73.772515
330980,Stewart's Shops - Tesla Supercharger,Gansevoort,NY,0,0,8,43.170646,-73.718601
191382,BUFFALO STATE EV STATION 1,Buffalo,NY,0,2,0,42.933556,-78.884528
334490,Country Glenn Apartments Building 2165,Grand Island,NY,0,4,0,43.0376,-78.9735
262333,Congruent,Syracuse,NY,0,2,0,43.051499,-76.18494
261442,Heinrich Chevrolet,Lockport,NY,0,1,0,43.145214,-78.695591
227673,RTS EMS VISITOR,Rochester,NY,0,2,0,43.161118,-77.57421
194647,99 Prospect Park W,Brooklyn,NY,0,2,0,40.66696,-73.975032
223486,Kissena Garage,Flushing,NY,0,1,0,40.753624,-73.823573
225478,ARCHER GREEN MI STATION 1,JAMAICA,NY,0,1,0,40.70522,-73.79147
170503,OLYMPIC SPORTS SPORTS 3,Lake Placid,NY,0,2,0,44.220365,-73.923881
261603,BEDFORD_EV KATONAH,Katonah,NY,0,2,0,41.283003,-73.654762
349053,8315 Park Rd,Batavia,NY,0,16,0,43.010668,-78.204779
143196,HUDSON PRESERVE BLDG 22 #3,Watervliet,NY,0,2,0,42.733753,-73.72753
150583,IPark 99 3rd Avenue - Tesla Destination,Brooklyn,NY,0,4,0,40.683126,-73.982088
149380,FEHBOCES ADK ED CNTR 1,Saranac Lake,NY,0,2,0,44.35082,-74.11515
115209,Pindar Vineyards - Tesla Destination,Peconic,NY,0,1,0,41.032108,-72.465672
123138,Tivoli,Tivoli,NY,0,2,0,42.058922,-73.911492
346780,SCHOTTLAND YMCA SCHOTTLAND S 1,Pittsford,NY,0,2,0,43.087853,-77.545485
357088,Westchester Marriott Hotel - Parking Lot,Tarrytown,NY,0,10,0,41.0594,-73.8324
115211,"Best Western Plus, Plattsburgh - Tesla Destination",Plattsburgh,NY,0,2,0,44.697858,-73.491968
114912,Standard Parking 200 Cadman Plaza West - Tesla Destination,Brooklyn,NY,0,3,0,40.698707,-73.992365
334248,Putnam Hospital A,Carmel Hamlet,NY,0,1,0,41.382007,-73.661859
360902,TOH STATION 3,Huntington Station,NY,0,2,0,40.853073,-73.408951
175721,MARKET 32 EV BALLTOWN EV2,Schenectady,NY,0,2,0,42.775405,-73.893257
230841,Sound Mountain LLC,Roxbury,NY,0,4,0,42.27887,-74.565333
241253,HYUNDAI 1221 SOUTH,Huntington,NY,0,0,1,40.833473,-73.361932
154370,W DELAVAN DELAVAN (1),Buffalo,NY,0,2,0,42.922743,-78.873098
171309,SPRINGVALLEYAPT 1.1,Saratoga Springs,NY,0,2,0,43.085278,-73.78067
44206,Poughkeepsie Nissan,Wappingers Falls,NY,0,1,0,41.587383,-73.908392
312516,Tops Friendly Markets - Tesla Supercharger,Dansville,NY,0,0,8,42.563308,-77.71211
63140,Village of Spencerport - Town Hall,Spencerport,NY,0,2,0,43.191311,-77.801933
182261,SUNY BUFFALO JACOBS 1,Buffalo,NY,0,2,0,42.998855,-78.787448
324293,PFIZER PR EV 15,Pearl River,NY,0,2,0,41.076756,-74.018077
223118,Russell Sage College,Troy,NY,0,4,0,42.72673,-73.69314
356887,Parker Towers 70 - Garage 70,Forest Hills,NY,0,10,0,40.7231,-73.8483
228141,Hannaford Supermarket,Albany,NY,0,0,1,42.680658,-73.790978
324789,Chelsea Ridge Dr.,Wappinger Falls,NY,0,10,0,41.55169,-73.95608
356954,202-35 Foothill Ave - Garage,Queens,NY,0,43,0,40.721218,-73.76195
192998,MB OF WF FRONT PARKING,Wappingers Falls,NY,0,2,0,41.574939,-73.908107
360566,BELMONTEASTVIEW BLD 12,Central Islip,NY,0,2,0,40.769826,-73.191563
175240,5TH AVE RIVER STREET 3,Troy,NY,0,2,0,42.73509,-73.687996
309166,Harbor Court,Mamaroneck,NY,0,1,0,40.949,-73.733466
334045,Holiday Inn Express Albany,Albany,NY,0,10,0,42.710728,-73.82107
230926,Hudson Hills Golf Course,Ossining,NY,0,4,0,41.1992,-73.820361
162288,WATERCLUB2582 GARAGE 2 CHARGE,Poughkeepsie,NY,0,2,0,41.698847,-73.937505
114902,Quik Park 365 Management LLC - Tesla Destination,Brooklyn,NY,0,3,0,40.677412,-73.990986
227764,TPWC TPWC 3A,Altamont,NY,0,1,0,42.714624,-73.935691
165223,SUNY BROOME SUNY BROOME #1,Binghamton,NY,0,2,0,42.135483,-75.912654
164158,SAVARINO COMPAN BRL 4,Buffalo,NY,0,2,0,42.863697,-78.868064
115175,imPark 611 E 83rd Street - Tesla Destination,New York,NY,0,3,0,40.772681,-73.945488
174713,BURNS MGT SCH COMM BLDG 3,Latham,NY,0,2,0,42.741644,-73.787651
230979,45 Eastdale Ave,Poughkeepsie,NY,0,16,0,41.709815,-73.867291
114879,Troutbeck - Tesla Destination,Amenia,NY,0,2,0,41.853424,-73.51334
202333,GHMC PARKINGGARAGE2,Middletown,NY,0,2,0,41.441894,-74.368223
357352,NORTH PERRY JN WHITE LEFT,Perry,NY,0,2,0,42.727376,-78.006101
324776,B & L Library,Rochester,NY,0,2,0,43.15452,-77.60692
238325,1-4 STATION 3,Waterford,NY,0,2,0,42.791016,-73.67982
115040,Icon Parking 200 E 65th Street - Tesla Destination,New York,NY,0,3,0,40.765108,-73.963389
173886,BURNS MGT HV 1,Guilderland,NY,0,2,0,42.690931,-73.887646
260390,KEELER STATION 6,Latham,NY,0,0,1,42.766317,-73.812767
203133,MARRIOTTSS STATION 2,Saratoga Springs,NY,0,2,0,43.089261,-73.777312
352398,WEST HERR AUTO WH SR L2-2,Rochester,NY,0,2,0,43.216468,-77.746044
357942,CHARGEPOINT_NEW COLLINS CIRCLE,Albany,NY,0,2,0,42.688752,-73.823189
358300,Ford Charge - Davidson Ford,Watertown,NY,0,0,4,43.936536,-75.929328
44333,Hoselton Nissan,East Rochester,NY,0,1,0,43.100001,-77.481422
115018,Icon Parking 150 Charles Street - Tesla Destination,New York,NY,0,3,0,40.734006,-74.009079
162307,CITY OF ITHACA SENECA STREET,Ithaca,NY,0,2,0,42.440667,-76.496214
332761,Best Western Plus Vineyard Inn and Suites,Penn Yan,NY,0,1,0,42.656718,-77.054977
174810,RRH UNITY POB 3,Rochester,NY,0,2,0,43.190998,-77.70397
357118,900 8th Ave - Garage 1st Floor,New York,NY,0,33,0,40.76416,-73.984372
205810,Stewart's Shops - Tesla Supercharger,Hudson,NY,0,0,8,42.223087,-73.826751
185651,159 WOLF OFFBLD 159 WOLF LEFT,Albany,NY,0,2,0,42.721157,-73.801216
251819,MARKET 32 EV BALLSTON EV2,Saratoga Springs,NY,0,2,0,43.072292,-73.79301
358858,1699 New York Ave - Tesla Destination,Brooklyn,NY,0,4,0,40.631576,-73.944294
181987,SHG FAIRFIELD 1.5,Queensbury,NY,0,2,0,43.295834,-73.67621
115074,Parkit 27 N Moore Street - Tesla Destination,New York,NY,0,3,0,40.719869,-74.007447
331571,HOTEL LOCATION HIHL 2 CENTER,Hornell,NY,0,2,0,42.350333,-77.670652
153652,VILLAGEHALL RHINEBECK 3,Rhinebeck,NY,0,2,0,41.9273,-73.91062
255411,Evolve NY Castle Creek,Castle Creek,NY,0,0,4,42.23186,-75.91721
330358,1223 NY-300 (US-HAE-P7H-1A),Newburgh,NY,0,0,1,41.50103,-74.07229
115009,Quik Park Garden Lots LLC - Tesla Destination,New York,NY,0,3,0,40.749073,-73.990032
44188,Dorschel Nissan,Rochester,NY,0,3,0,43.077581,-77.641934
349131,HAMILTON EDU C & D 1,Clinton,NY,0,2,0,43.049776,-75.405272
207731,1 WATERLINE STATION#2,New York,NY,0,2,0,40.772952,-73.992622
334515,South Avenue Garage - South Ave,Rochester,NY,0,4,0,43.15608,-77.60781
115204,Fairfield Inn & Suites by Marriott Olean - Tesla Destination,Olean,NY,0,3,0,42.081561,-78.478454
195711,Town of Ontario,Ontario,NY,0,2,0,43.222605,-77.291425
350579,SHINEMAN SOUTH LEE HALL 2,Oswego,NY,0,2,0,43.454117,-76.540853
347942,Tru by Hilton Syracuse North,Liverpool,NY,0,4,0,43.09109,-76.17133
220316,MB OF WF SERVICE REAR,Wappingers Falls,NY,0,0,1,41.575023,-73.907039
182287,SRYMCASSB MALTA 1.1,Ballston Spa,NY,0,2,0,42.975704,-73.80629
114935,The FLX Wienery - Tesla Destination,Dundee,NY,0,2,0,42.518959,-76.922161
217202,MONTANTE SOLAR STATION 2,Buffalo,NY,0,2,0,42.918273,-78.86708
252713,159 Remsen St,Cohoes,NY,0,2,0,42.77243,-73.70084
235734,MHM WALL STREET 5,Albany,NY,0,2,0,42.74178,-73.84322
328293,CENTERS HEALTHC EV-5,Brooklyn,NY,0,2,0,40.673563,-73.926284
165498,PICOTTE 22 CORPORATE 4,Albany,NY,0,2,0,42.681427,-73.76838
218080,Kohls Kingston NY,Kingston,NY,0,2,0,41.959215,-73.987132
170027,MOHAWK HARBOR01 STATION #2,Schenectady,NY,0,2,0,42.825307,-73.931165
253545,Stop and Shop 2578,Massapequa,NY,0,2,0,40.692135,-73.477336
168353,ROSEWOOD PLAZA STATION 2,Albany,NY,0,2,0,42.742687,-73.83932
324850,Saddlewood Elementary,Albany,NY,0,6,0,42.73213,-73.83931
348896,2244 Westchester Ave,Bronx,NY,0,1,0,40.83401,-73.85045
115248,Continuum - Tesla Destination,White Plains,NY,0,8,0,41.028878,-73.775421
145763,EPLLC LOCKHEED 4,Liverpool,NY,0,2,0,43.110138,-76.18719
324860,Squire Colony Apartments,Endicott,NY,0,4,0,42.11814,-76.02253
325259,Fullerton Properties,Newburgh,NY,0,2,0,41.513757,-74.025546
347945,Fairview Apartments East,Ithaca,NY,0,12,0,42.43999,-76.47591
300482,TOWN OF RED HK FAST 2,Red Hook,NY,0,0,1,41.987328,-73.880128
229073,OrthoNY,Clifton Park,NY,0,4,0,42.875439,-73.775185
349503,Glove Theatre,Gloversville,NY,0,4,0,43.05188,-74.34557
350373,210 Central Park,New York,NY,0,4,0,40.767,-73.97989
260056,Adventureland,Farmingdale,NY,0,4,0,40.753122,-73.417771
123142,Bethpage State Park,Farmingdale,NY,0,2,0,40.741355,-73.45593
352068,HAMMOCKS CANAND HATC 8000 LEFT,Canandaigua,NY,0,2,0,42.880622,-77.297061
324872,Surrey Lane,Wappinger Falls,NY,0,10,0,41.55144,-73.95338
189532,Summit Senior Life - Saratoga,Saratoga Springs,NY,0,4,0,43.11306,-73.7336
351553,HAMMOCKS CANAND HATC 2000 RIGHT,Canandaigua,NY,0,2,0,42.878917,-77.29752
115127,GGMC Parking 415 E 79th - Tesla Destination,New York,NY,0,3,0,40.771918,-73.951679
181663,HAMPTON INN STATION 3,Staten Island,NY,0,2,0,40.612671,-74.17882
236894,Gavin Park,Saratoga Springs,NY,0,4,0,43.11845,-73.75044
250653,TOWN OF GEDDES TOWN OF GEDDES,Solvay,NY,0,2,0,43.060593,-76.21174
183328,LEVITON MELVILLE 2,Melville,NY,0,2,0,40.783577,-73.419876
357001,StuyTown 325 Ave C - Garage 3,New York,NY,0,19,0,40.7326,-73.9748
162170,ULSTER COUNTY HEALTH DEPT 3,Kingston,NY,0,2,0,41.917121,-74.019023
162263,ITHACA VISITORS COLLEGE CIRCLE,Ithaca,NY,0,2,0,42.411718,-76.500837
302497,VIL OF LEWISTO LEWISTON LAND,Lewiston,NY,0,2,0,43.173325,-79.048964
324763,233 Richmond Ave,Buffalo,NY,0,4,0,42.90883,-78.8815
359545,Park Towers South - Tesla Destination,New York,NY,0,6,0,40.76775,-73.983784
164452,FOODBANK LATHAM PARKING TWO,Latham,NY,0,2,0,42.764423,-73.8144
193882,MUNI LOT STATION 2,Lake Placid,NY,0,2,0,44.285366,-73.9843
168650,c/o The Maidstone - Tesla Destination,East Hampton,NY,0,3,0,40.955375,-72.193718
256128,EVPassport - 200 E 24th St Garage,New York,NY,0,2,0,40.739253,-73.982329
44176,Country Club Imports,Oneonta,NY,0,2,2,42.45165,-75.09985
223240,301 E. 79th St.,New York,NY,0,4,0,40.76939,-73.96546
229476,CORNELL STATION5,Ithaca,NY,0,2,0,42.450493,-76.478561
229267,CORNELL STATION6,Ithaca,NY,0,2,0,42.445495,-76.481261
311111,BRITE RIGHT,Victor,NY,0,2,0,43.006366,-77.457383
331868,PANYNJ LGATCGARAGE 5-2,Queens,NY,0,1,0,40.769481,-73.865372
316220,EVCS1 LAKESHORE PARK,Canandaigua,NY,0,2,0,42.873392,-77.259826
115095,Champion Parking W 57th Street - Tesla Destination,New York,NY,0,3,0,40.76696,-73.983569
196566,NYC FLEET DCASCSTHSE_2_L3,Middle Village,NY,0,0,1,40.711266,-73.89218
162237,NATIONAL GRID KOHLS OLEAN,Olean,NY,0,2,0,42.081885,-78.427994
325353,Bical Chevrolet Valley Stream,Valley Stream,NY,0,0,2,40.672387,-73.722088
114960,Jamesport Vineyards - Tesla Destination,Jamesport,NY,0,4,0,40.948659,-72.597309
347355,Barnard Chevy,Churchville,NY,0,2,2,43.101498,-77.895819
227775,TPWC TPWC 13,Altamont,NY,0,1,0,42.714789,-73.933627
333812,Courtyard by Marriott Binghamton,Vestal,NY,0,0,8,42.09701,-75.9805
204501,IONIQ INSIDE,Yorkville,NY,0,1,0,43.11415,-75.284939
184981,TONAWANDA YPR STATION ONE,Buffalo,NY,0,2,0,42.97104,-78.83855
162233,NATIONAL GRID SUNY NAVELDEAN,Canton,NY,0,2,0,44.600904,-75.182876
102340,Champlain Centre - Tesla Supercharger,Plattsburgh,NY,0,0,8,44.704537,-73.491829
324815,Gateway Mobility Center,Schenectady,NY,0,4,0,42.81497,-73.94801
323936,PFIZER PR EV 26,Pearl River,NY,0,2,0,41.07674,-74.018013
223255,Clyde's Stop & Shop,Johnstown,NY,0,4,0,43.00974,-74.37671
190792,SARATOGA CASINO STATION 2,Saratoga Springs,NY,0,2,0,43.062267,-73.776065
152438,TANNERSVILLE MUNICIPAL LOT,Tannersville,NY,0,2,0,42.195133,-74.13242
225127,515 River Street,Troy,NY,0,2,0,42.73822,-73.68705
324844,Popula Boulevard,Wappinger Falls,NY,0,10,0,41.55183,-73.94419
147470,PANYNJ JFK Y GARAGE 4,Queens,NY,0,2,0,40.645841,-73.779222
79175,Meier's Creek Brewing Co,Cazenovia,NY,0,2,0,42.919517,-75.86605
223221,Ticonderoga Country Club,Ticonderoga,NY,0,4,0,43.83323,-73.46278
310040,430801  10 West Apartments,Long Beach,NY,0,4,0,40.584282,-73.664336
353984,WHDHIEXWEBSTER EAST BORDER 1,Webster,NY,0,2,0,43.217054,-77.445006
165304,TOWN OF BOLTON TOWN OF BOLTON1,Bolton Landing,NY,0,2,0,43.557602,-73.657839
123123,Robert Moses State Park Field 2,Babylon,NY,0,2,0,40.62334,-73.277629
262983,KINDERHOOK TOYO OUTDOOR STATION,Hudson,NY,0,2,0,42.33279,-73.703192
253802,TOWN OF CHESTER SENIORCENTEREV1,Chester,NY,0,2,0,41.343432,-74.267411
174453,RRH ST MARYS 4,Rochester,NY,0,2,0,43.149397,-77.636852
223275,Deer Valley Building 8,Guilderland,NY,0,4,0,42.67792,-73.86813
154060,COLE GROUP COLONIE EAST 1,Latham,NY,0,2,0,42.745777,-73.768845
262927,HIGHWAY DEPT STATION 6,Porter Corners,NY,0,2,0,43.145431,-73.881937
323474,800 Montauk Hwy,Shirley,NY,0,0,6,40.79979,-72.87068
181699,ROCKLAND COUNTY STATION 2,Monsey,NY,0,2,0,41.105846,-74.069285
303763,KEELER STATION 8,Latham,NY,0,0,1,42.766832,-73.813517
352148,VASSAR COLLEGE VASSAR PARKNG 2,Arlington,NY,0,2,0,41.690361,-73.901304
164154,SAVARINO COMPAN BRL 5,Buffalo,NY,0,2,0,42.863697,-78.868096
225483,HOTEL LOCATION BEST WESTERN 1,Brockport,NY,0,2,0,43.193299,-77.941861
202805,MB OF BUFFALO DC MERC BUFF 1,Williamsville,NY,0,0,1,42.964536,-78.689677
327136,Fuccillo Hyundai of Watertown,Watertown,NY,0,2,1,43.931564,-75.93711
221986,CANDLE PARK-03,Vestal,NY,0,2,0,42.097894,-75.985392
357032,Subaru Henrietta - Parking Lot,Rochester,NY,0,4,0,43.068546,-77.648153
169706,Energy Square,Kingston,NY,0,4,0,41.928591,-74.004355
114977,Buttermilk Falls Inn & Spa - Tesla Destination,Milton,NY,0,3,0,41.666913,-73.955206
257839,MARKET 32 EV STORE 159,Slingerlands,NY,0,2,0,42.63865,-73.85714
182059,233 LAKE AVE GROVE 1.4,Saratoga Springs,NY,0,2,0,43.085667,-73.7656
115170,Quik Park 600 West 42nd Street (Silver Towers) LLC - Tesla Destination,New York,NY,0,3,0,40.761018,-73.99878
49938,Nissan of Queens,Ozone Park,NY,0,1,0,40.68106,-73.84554
321231,SURGERY PARKING 2(RIGHT),Lowville,NY,0,2,0,43.796084,-75.50004
122498,Best Western Watertown Fort Drum - Tesla Destination,Watertown,NY,0,3,0,43.971733,-75.911813
223433,VOEASTROCHESTER CONCREST PARK,East Rochester,NY,0,2,0,43.115044,-77.49867
143572,BURNS MGT THE SPRINGS#1,Saratoga Springs,NY,0,2,0,43.092505,-73.74329
154920,Long View Lodge,Long Lake,NY,0,2,0,43.948811,-74.45143
115240,Angelina's Ristorante - Tesla Destination,Staten Island,NY,0,3,0,40.513465,-74.251418
162424,RIVERHEAD BAY VW_408150_A,Riverhead,NY,0,2,0,40.925695,-72.692471
221435,FC1225 UNION ST CT4K 2,Rochester,NY,0,2,0,43.151003,-77.599772
324888,Village Crest Apartments - North,Poughkeepsie,NY,0,8,0,41.64241,-73.87196
197865,SKICENTER EVSE1,Camden,NY,0,2,0,43.50487,-75.70037
222203,CHARGING UR CAR STATION 2,Clifton Park,NY,0,2,0,42.844751,-73.749793
218444,COMMON-ROOTS COMMON ROOTS,South Glens Falls,NY,0,2,0,43.295242,-73.63685
254205,FC1225 LATHAM FARMS HR,Latham,NY,0,2,0,42.75635,-73.761215
223704,TOWNEPLACE11735 TOWNE PLACE 2,Farmingdale,NY,0,2,0,40.729122,-73.421934
82545,Reinstein Woods Nature Preserve,Depew,NY,2,0,0,42.891613,-78.717862
163485,Apple West Parking,New York,NY,0,4,0,40.795783,-73.973678
228500,Woodbury Common Premium Outlets,Central Valley,NY,0,2,2,41.313287,-74.125236
202055,7 Marcus Garvey Blvd,Brooklyn,NY,0,2,0,40.700039,-73.941261
303586,COMMUTER LOT VOM1,Monroe,NY,0,2,0,41.329751,-74.188727
356900,MT Amherst - Parking Lot,Williamsville,NY,0,20,0,42.9498,-78.7421
150809,SPOTCOWORK HENRIETTA,Rochester,NY,0,2,0,43.091965,-77.580734
115033,Quik Park Hudson 180 LLC - Tesla Destination,New York,NY,0,3,0,40.778412,-73.988294
227685,Plattsburgh City Marina,Plattsburgh,NY,0,2,0,44.69728,-73.441681
72907,Hampton Inn - Schenectady,Schenectady,NY,0,2,0,42.812153,-73.940917
149545,BURNS MGT SCH COMM BLDG 5,Latham,NY,0,2,0,42.741806,-73.787998
261053,FISHKILL 14O1,Fishkill,NY,0,2,0,41.53964,-73.885756
351869,REGENERON EVARC 1713,Troy,NY,0,2,0,42.682175,-73.704143
122961,CSJ BRENTWOOD BRENTWOOD RD,Brentwood,NY,0,2,0,40.772454,-73.239297
346089,WEST HERR AUTO WH SL L2-1,Lockport,NY,0,2,0,43.094395,-78.69834
324831,Keepsake Village at Greenpoint,Liverpool,NY,0,8,0,43.08405,-76.1796
224508,QT STATION 3,Woodside,NY,0,2,0,40.753601,-73.899806
189517,Summit Senior Life - Glenwyck,Glenville,NY,0,4,0,42.83935,-73.94814
171438,SRYMCASSB MALTA 1.3,Ballston Spa,NY,0,2,0,42.97572,-73.80615
357249,The Village Motel,Richfield Springs,NY,0,4,0,42.852689,-74.983203
166323,Cazenovia College,Cazenovia,NY,0,2,0,42.930865,-75.853893
223279,Stablegate Farm & Vineyard,Castleton-On-Hudson,NY,0,4,0,42.56123,-73.65309
261210,AAA WESTCENTRAL DC FAST CHARGER,Amherst,NY,0,0,1,42.977968,-78.731296
99360,Village of Waterville - West Main Street,Waterville,NY,0,2,0,42.930765,-75.38053
356941,Enterprise 61 - Garage,New York,NY,0,4,0,40.763211,-73.965752
202931,134 N 4th St,Brooklyn,NY,0,4,0,40.716441,-73.960043
227072,Pulaski Public Library,Pulaski,NY,0,4,0,43.570551,-76.126298
257679,Old Forge Library,Old Forge,NY,0,2,0,43.711423,-74.973251
207888,1 WATERLINE STATION#4,New York,NY,0,2,0,40.77292,-73.992546
333728,The Lofts at Saratoga - Bldg 11,Malta,NY,0,2,0,42.967947,-73.795446
198164,134-10 225th St,Jamaica,NY,0,2,0,40.677413,-73.745062
114894,iPark 247 N 7th Street - Tesla Destination,Brooklyn,NY,0,3,0,40.715954,-73.954681
207128,MATTHEW IMPORT STATION 1,Vestal,NY,0,1,0,42.101716,-76.004193
223096,HVCC - Campus Center,Troy,NY,0,2,0,42.69739,-73.68371
226548,Stever-Locke Industries Inc,Honeoye Falls,NY,0,4,0,42.96193,-77.589077
331348,Frontier Town Gateway - Tesla Supercharger,North Hudson,NY,0,0,8,43.951224,-73.734214
223136,Integra Optics,Albany,NY,0,4,0,42.7039,-73.87436
190743,SCHENECTADY UPPER UNION LOT,Schenectady,NY,0,2,0,42.804076,-73.904336
223299,181 E 73rd Street,New York,NY,0,4,0,40.77082,-73.96068
241245,HYUNDAI 1221 NORTH,Huntington,NY,0,0,1,40.83343,-73.361944
145651,HENRIETTA LIBRARY 1,Rochester,NY,0,2,0,43.067992,-77.617545
252136,CORP COMM 3 STATION 8 CC3,Staten Island,NY,0,2,0,40.604324,-74.179675
227066,Keybank,Endicott,NY,0,4,0,42.095906,-76.066312
322888,ULSTER COUNTY UCAT 2,Kingston,NY,0,2,0,41.918086,-74.017105
223218,War Cannon,Crown Point,NY,0,10,0,43.95574,-73.4327
356031,RAY LAKS POWER LINK,Orchard Park,NY,0,0,2,42.78527,-78.766639
162278,TOWN OF BABYLON PHELPS LANE 1,North Babylon,NY,0,1,0,40.725474,-73.331427
180139,PANYNJ LGA WEST 2,Flushing,NY,0,1,0,40.773069,-73.875169
187171,Exit 30 (Herkimer),Herkimer,NY,0,2,0,43.017208,-74.994418
157942,Houghton College,Houghton,NY,0,2,0,42.423869,-78.154428
115046,Icon Parking 203 E 61 Street - Tesla Destination,New York,NY,0,3,0,40.762678,-73.965447
334506,Village Green Apartments - Community Center,Baldwinsville,NY,0,6,0,43.13138,-76.31484
230188,Riverdale Fast Parking,Bronx,NY,0,8,0,40.879501,-73.903603
262441,CITY OF ALBANY CORNING PRES. 1,Albany,NY,0,2,0,42.653145,-73.7455
324895,Whip-O-Will Campsites,Purling,NY,0,4,0,42.28599,-74.04828
47721,Baron Nissan,Greenvale,NY,0,1,0,40.816267,-73.625869
175372,PICOTTE 1450 WESTERN 1.,Albany,NY,0,2,0,42.680122,-73.838684
320365,H2 BROOKHAVEN H21,Yaphank,NY,0,2,0,40.84612,-72.900116
331864,PANYNJ LGATCGARAGE 5-1,Queens,NY,0,1,0,40.769469,-73.865366
236045,Capital Region Welcome Center,Hannacroix,NY,0,0,2,42.429031,-73.802652
310364,Best Western Plus Hammondsport Hotel,Hammondsport,NY,0,1,0,42.398589,-77.227144
162150,IBEW139 EDUCATI STATION 1,Elmira,NY,0,2,0,42.089325,-76.816073
169223,"Trump Golf Links, Ferry Point - Tesla Destination",Bronx,NY,0,8,0,40.812459,-73.83447
200618,Stop and Shop 2590,Franklin Square,NY,0,2,0,40.695003,-73.683338
261523,MONROE COUNTY DURAND W1,Rochester,NY,0,2,0,43.233232,-77.569207
115004,ABM Parking 750 Lexington Ave LLC - Tesla Destination,New York,NY,0,3,0,40.76306,-73.968409
213087,U OF R HOSP SEC D BLUE,Rochester,NY,0,2,0,43.123421,-77.622592
180170,ULSTER COUNTY UCLEC 2,Kingston,NY,0,2,0,41.913092,-74.01471
155263,MUNICIPAL EVSE HOCKE RINK 2,Glens Falls,NY,0,2,0,43.32201,-73.66531
328320,GM - Mike Smith Buick GMC,Lockport,NY,0,0,1,43.13169,-78.698369
155355,Pearl River Train Station,Pearl River,NY,0,4,0,41.058778,-74.022133
215068,NORTHTOWN CENTE STATION 1,Buffalo,NY,0,2,0,42.99957,-78.741892
191389,COLLEGIAN HOTEL COLLEGIAN 2:3,Syracuse,NY,0,2,0,43.04627,-76.1352
238241,LARCHMONT ADDISON LOT,Larchmont,NY,0,2,0,40.929451,-73.752361
212599,PARKPOWER TOWN HALL,Canaan,NY,0,2,0,42.411575,-73.44864
174731,HARMONY MILLS 1 WEST 2 2.1,Cohoes,NY,0,2,0,42.778606,-73.70292
